,Official Core Consumer Price Index,Energy Price Index,Food Price Index,Headline Consumer Price Index,Producer Price Index,Petrol,Diesel
2019-01-01,0.6333666333666336,-0.21818181818181817,0.7692307692307692,0.7523667164922769,0.7665080051925572,0.14155103021565404,0.2708856199339544
2019-02-01,0.6433566433566436,-0.21818181818181817,0.7773815588385122,0.7603388141504731,0.7647771527477282,0.17780981558238676,0.27421194836385543
2019-03-01,0.6453546453546454,-0.21818181818181817,0.7794192562404483,0.7643248629795714,0.7523150151449586,0.19795358523057174,0.3355548884218958
2019-04-01,0.6553446553446555,-0.18181818181818182,0.7733061640346409,0.7762830094668657,0.7665080051925572,0.1932280090506792,0.3136595616931856
2019-05-01,0.6593406593406594,-0.2,0.7753438614365765,0.7822620827105131,0.7753353526611856,0.31627320237880635,0.3899129390573403
2019-06-01,0.6593406593406594,-0.2,0.7794192562404483,0.7822620827105131,0.787624405019472,0.28685849302176536,0.3562894025818075
2019-07-01,0.6613386613386614,-0.18181818181818182,0.7794192562404483,0.7842551071250621,0.7964517524881003,0.25679101339580657,0.31075352746922913
2019-08-01,0.6673326673326673,-0.23636363636363636,0.791645440652063,0.7902341803687093,0.8106447425356986,0.26827656634829056,0.3216451516061248
2019-09-01,0.6713286713286714,-0.23636363636363636,0.7855323484462556,0.7922272047832585,0.8000865426222413,0.2714483090046251,0.2990333233263291
2019-10-01,0.6733266733266735,-0.2727272727272727,0.7733061640346409,0.7902341803687093,0.7912591951536129,0.28011053042590217,0.32344641248874273
2019-11-01,0.6773226773226773,-0.2727272727272727,0.791645440652063,0.7942202291978074,0.7841627001298137,0.18686850483570577,0.27131792254578285
2019-12-01,0.6773226773226773,-0.29090909090909095,0.8018339276617421,0.7942202291978074,0.7807009952401556,0.24310686610199997,0.28339837886520614
2020-01-01,0.6693306693306694,-0.21818181818181817,0.7997962302598064,0.7902341803687093,0.7824318476849847,0.1532408241725231,0.20876613629540708
2020-02-01,0.6773226773226773,-0.23636363636363636,0.803871625063678,0.7962132536123565,0.7807009952401556,0.12885204541358752,0.15160612428700118
2020-03-01,0.6813186813186813,-0.2727272727272727,0.8079470198675495,0.7962132536123565,0.7912591951536129,0.06970625337898681,0.10420894626238442
2020-04-01,0.6853146853146854,-0.38181818181818183,0.803871625063678,0.7962132536123565,0.761142362613587,-0.1681984741995564,-0.07961573101170742
2020-05-01,0.6873126873126872,-0.41818181818181815,0.8160978094752929,0.7962132536123565,0.7559498052790998,-0.1824953445065182,-0.11564094866406405
2020-06-01,0.6913086913086913,-0.4,0.803871625063678,0.8001993024414547,0.7665080051925572,-0.09791554033759907,-0.039627739417591644
2020-07-01,0.6993006993006995,-0.34545454545454546,0.7977585328578704,0.808171400099651,0.7753353526611856,-0.06730341803327984,-0.029084359051335273
2020-08-01,0.6893106893106894,-0.45454545454545453,0.7997962302598064,0.8001993024414547,0.762873215058416,-0.09641376824653138,-0.05403782647853444
2020-09-01,0.7012987012987013,-0.41818181818181815,0.7855323484462556,0.808171400099651,0.7717005625270443,-0.00963536973628962,0.018661062743921375
2020-10-01,0.7052947052947054,-0.38181818181818183,0.7855323484462556,0.808171400099651,0.7841627001298137,0.016399351234456096,0.05145601921344986
2020-11-01,0.7032967032967035,-0.43636363636363634,0.781456953642384,0.8061783756851019,0.7807009952401556,-0.09917702889409553,-0.053197238066646196
2020-12-01,0.7092907092907095,-0.4,0.7733061640346409,0.8121574489287493,0.8000865426222413,-0.029975370937707246,0.000840588411888922
2021-01-01,0.7012987012987013,-0.38181818181818183,0.7855323484462556,0.8101644245142,0.8052790999567284,0.20839790953324872,0.23005703992795007
2021-02-01,0.7032967032967035,-0.41818181818181815,0.791645440652063,0.8121574489287493,0.8071830376460405,0.2403235818265552,0.24925447813469456
2021-03-01,0.7092907092907095,-0.36363636363636365,0.7773815588385122,0.8181365221723965,0.8160103851146688,0.23037183876974787,0.24785349744821417
2021-04-01,0.7172827172827173,-0.2545454545454545,0.793683138053999,0.8320876930742401,0.8248377325832972,0.2488736709316991,0.2589612728910243
2021-05-01,0.7312687312687313,-0.1636363636363636,0.7875700458481913,0.8440458395615345,0.8353959324967546,0.3051360605514502,0.3060942659861908
2021-06-01,0.7412587412587412,-0.10909090909090911,0.791645440652063,0.8520179372197308,0.8407615750757245,0.45786027512464667,0.45538276793755667
2021-07-01,0.7412587412587412,-0.1636363636363636,0.7834946510443199,0.8520179372197308,0.8636088273474685,0.39538655613624013,0.3847092965075552
2021-08-01,0.7532467532467535,0.0,0.8079470198675495,0.8659691081215742,0.881263522284725,0.3989107146432789,0.39391574101871396
2021-09-01,0.7612387612387613,-0.0181818181818182,0.803871625063678,0.8719481813652217,0.9236694071830375,0.46951402655132995,0.4473131191834286
2021-10-01,0.7732267732267735,0.14545454545454542,0.8140601120733572,0.8918784255107124,0.943228039809606,0.4949440339600728,0.504713299309517
2021-11-01,0.7832167832167835,0.29090909090909084,0.8344370860927153,0.9058295964125558,0.9961921246213759,0.5619030455938003,0.5713359351546086
2021-12-01,0.7932067932067934,0.3272727272727272,0.8629648497198165,0.9177877428998504,0.9802682821289482,0.5646422778879078,0.5674932452716901
2022-01-01,0.7892107892107894,0.3454545454545455,0.8772287315333672,0.9157947184853011,1.0155776720034613,0.9121162972307324,0.9602521765235665
2022-02-01,0.8031968031968034,0.45454545454545453,0.8976057055527253,0.931738913801694,1.0420597144093462,0.8414729380669189,0.9196637646352448
2022-03-01,0.8211788211788212,0.5818181818181819,0.9037187977585327,0.9536621823617337,1.1040242319342275,1.0044572595662884,1.1919783848694088
2022-04-01,0.8371628371628371,0.8727272727272727,0.9363219561895059,1.0034877927254606,1.2064906966681086,1.1751666967021086,1.3940558390873612
2022-05-01,0.8471528471528471,0.890909090909091,0.9709628120224144,1.0174389636273042,1.2276070964950234,1.1028773953264852,1.3945842089462623
2022-06-01,0.8571428571428571,0.9454545454545453,0.9994905756495159,1.0333831589436968,1.2577239290350495,1.5255601609899685,1.6443710597418189
2022-07-01,0.8631368631368633,1.0545454545454547,1.052470708099847,1.0473343298455404,1.289398528775422,1.195386556136241,1.3590393275292707
2022-08-01,0.8791208791208793,1.018181818181818,1.0871115639327558,1.0592924763328349,1.3106880138468193,1.2720009611341379,1.4678474932452714
2022-09-01,0.8911088911088911,1.0545454545454547,1.1136016301579212,1.06925759840558,1.3371700562527042,1.0584089225285835,1.3489842890023016
2022-10-01,0.9050949050949052,1.2,1.162506367804381,1.1091180866965618,1.3371700562527042,0.9781221841773291,1.317154007805464
2022-11-01,0.9130869130869134,1.1454545454545455,1.1910341314314825,1.1190832087693072,1.3371700562527042,1.151174385775215,1.5266286400480336
2022-12-01,0.9130869130869134,1.1454545454545455,1.1910341314314825,1.1290483308420525,1.3371700562527042,0.8905508500030033,1.3207445211648157
