,Official Core Consumer Price Index,Energy Price Index,Food Price Index,Headline Consumer Price Index,Producer Price Index,Petrol,Diesel
2008-01-01,5.551115123125783e-17,0.06666666666666665,0.005094243504839363,0.002159109782428059,0.032035193999711664,0.14535852305720787,0.24173721605123577
2008-02-01,-0.0016650016650018862,0.04545454545454551,-0.01001867889285088,0.003986048829097921,0.0013414106447425245,0.060642224491566865,0.06435971846959526
2008-03-01,0.0004995004995008434,-0.018181818181818167,-0.0005094243504839835,-0.0014947683109113874,-0.00732727534977648,-0.20369035461844998,-0.22026218352846944
2008-04-01,0.002331002331002141,0.11212121212121205,0.01511292239769052,0.007473841554558769,0.03815087263810771,0.09237700486574124,0.13469228459921895
2008-05-01,0.0023310023310023076,0.08030303030303032,0.01799966038376652,0.004650390300614482,0.026222414539160743,0.04822924384106664,0.07528603355682328
2008-06-01,0.0021645021645022855,0.053030303030303094,0.01799966038376638,0.004152134196977186,0.004240588489830721,-0.015321412600202311,0.02888155041862628
2008-07-01,0.0034965034965033226,0.14090909090909093,0.02852776362710105,0.004816475668493747,-0.02229914899754773,-0.07071010459008292,-0.13659728476600286
2008-08-01,-0.00033300033299998866,-0.009090909090909094,0.0010188487009680225,0.0004982561036370181,-0.049588922544353015,-0.18503333934042154,-0.2054037826478534
2008-09-01,0.0011655011655009873,0.022727272727272596,-0.03650874511801663,0.001993024414549349,-0.046906101254868104,0.1043795011446842,0.08134294005804082
2008-10-01,-0.004329004329004432,-0.19545454545454533,-0.023603328239090032,-0.012788573326689978,-0.05257464301168327,-0.3153080635149478,-0.38978751792921695
2008-11-01,0.0013320013320014257,-0.087878787878788,0.0020376974019360727,-0.00813818302607533,-0.06203663637674878,-0.06547692944340971,-0.07688148370526032
2008-12-01,-0.011655011655011732,-0.18333333333333324,-0.008999830191883329,-0.01312074406244823,-0.04358863406894575,-0.0952390487441852,-0.14565862770606108
2009-01-01,0.002164502164502008,-0.04848484848484855,-0.010018678892850852,-0.002823451253944398,-0.01654406461849134,-0.15876601055912687,-0.299006637979919
2009-02-01,0.0036630036630040663,-0.009090909090909066,0.013924265579894346,0.001328682943032844,-0.021549112938122006,0.006272067706560747,0.009781513726274893
2009-03-01,-0.0003330003330007103,-0.06212121212121213,-0.023433520122261492,-0.004484304932735772,0.0023222270301459513,0.12969504014737376,0.0969938957270089
2009-04-01,-0.001998001998001764,-0.14848484848484855,-0.031923925963661226,-0.008968609865470545,-0.04536275782489563,0.021435293646503262,0.02516461523066127
2009-05-01,0.00016650016650002208,-0.06060606060606044,-0.012735608762098893,-0.0003321707357580861,-0.019630751478436514,0.026495598139137377,-0.041936021881983754
2009-06-01,-0.0033300033300033005,-0.0969696969696971,-0.032093734080489045,-0.0033217073575820266,-0.01345737775854583,0.09322867650494265,0.04018946595950501
2009-07-01,0.002830502830502929,-0.036363636363636376,-0.012565800645270686,0.0014947683109118315,0.021592384249242536,0.2025573510075221,0.22326261716534895
2009-08-01,0.0008325008325005823,0.009090909090909038,-0.0207165902530142,0.00016608536787909856,0.06754651665945477,0.1736028513646103,0.19126788752126453
2009-09-01,-0.0008325008325006655,-0.0454545454545453,0.002377313635591849,-0.0026573658860655214,0.04591086109909143,-0.1314584543094186,-0.011394642916708275
2009-10-01,0.0008325008325008598,0.2196969696969696,0.022414671421294108,0.009965122072745636,0.05851723640559642,0.3641830693551725,0.35079222122152165
2009-11-01,-0.0008325008325006933,0.18636363636363645,-0.002037697401935934,0.007141670818800627,0.026453194865137752,0.027757086695634647,0.08507788785483161
2009-12-01,0.00932400932400923,0.2787878787878788,0.015792154865002628,0.011293805015778369,0.04455502668397521,0.08361533275932242,0.1391467360485673
2010-01-01,0.001332001332001287,0.1212121212121212,0.01511292239769041,0.00847035376183325,0.007168613875667085,0.31368347983954464,0.34455585576570213
2010-02-01,-0.0021645021645021467,-0.10454545454545458,0.005433859738495583,-0.006643414715163609,0.01753930477426796,-0.13794677719709314,-0.11108709429934227
2010-03-01,-0.00016650016650004984,0.11818181818181817,0.025301409407369635,0.006477329347284733,0.02211163998269139,0.020166796820248134,0.05077354147903512
2010-04-01,0.0014985014985013367,0.12878787878787884,0.021735438953982278,0.005148646404251778,0.011423626135872,-0.14980977553513147,-0.13630541378965244
2010-05-01,-0.002331002331002252,-0.024242424242424343,-0.012226184411614938,-0.004650390300614815,-0.03953555459397107,-0.06612669616814515,-0.02223289636078607
2010-06-01,0.0011655011655010705,0.013636363636363669,0.006962132789947284,-0.00298953662182333,-0.013399682677051605,-0.21182395226367115,-0.1426958871209848
2010-07-01,-0.004329004329004349,-0.04999999999999999,0.027339106809305402,-0.0029895366218237185,-0.014423770373575617,-0.169506684554441,-0.14699889922946027
2010-08-01,0.0014985014985016143,-0.006060606060606044,0.011037527593819041,0.0004982561036374622,-0.024520409635078733,-0.04764989354104514,-0.08050668801494351
2010-09-01,-0.000666000666000699,-0.006060606060606044,0.01086771947699089,-0.0021591097824282812,-0.0086975335352662,-0.0025747048183524246,-0.07785116248040316
2010-10-01,0.001165501165501348,-0.08333333333333337,-0.015622346748174643,0.0001660853678787655,-0.005466608971585074,-0.04038899234429931,0.013789652756929671
2010-11-01,0.0008325008325004157,-0.08787878787878786,0.01409407369672272,0.0003321707357585302,0.0019183614596856025,-0.08481508179652064,-0.12840088061643157
2010-12-01,0.0033300033300034393,-0.046969696969696995,0.005264051621667543,0.008304268393954206,0.007933073705466753,0.1493602450892058,0.10778144701290916
2011-01-01,0.0031635031635035005,-0.053030303030303025,-0.002886737986075638,0.002657365886065577,0.007024376171931301,-0.019457626666132932,0.030366923513126143
2011-02-01,0.0026640026640024628,0.10606060606060609,-0.009509254542366896,0.0034877927254608476,0.0009663926150295654,0.022950414822824783,0.025691984389072386
2011-03-01,-0.001332001332001398,-0.11363636363636363,-0.03430123959925313,-0.0038199634612192113,0.0011683254002594068,-0.0780571073867165,-0.07406184329030319
2011-04-01,0.0043290043290045155,-0.01060606060606066,-0.006282900322635565,0.0023251951503072688,0.02023654983412687,0.07963396808233664,0.046497548283798484
2011-05-01,-0.005494505494505475,0.022727272727272763,0.024112752589573683,-0.001993024414548794,0.014380499062454866,-0.024942432069842257,-0.05509656759731818
2011-06-01,-0.006826506826507095,-0.025757575757575674,0.010528103243335307,-0.003986048829098254,0.008005192557334562,0.049853827516469634,-0.009791854298008273
2011-07-01,0.0024975024975025795,0.04242424242424234,-0.018678892851078155,0.001494768310911887,0.003504976200778831,-0.03976292024588998,-0.005168951599453603
2011-08-01,-0.0013320013320013424,-0.007575757575757527,-0.0013584649346239375,-0.0023251951503073243,-0.016327708062887414,0.08540110663916729,0.07093632209213128
2011-09-01,0.002331002331002363,0.09848484848484844,0.0016980811682796304,0.00863643912971257,-0.0009952401557768442,0.00010679268203200865,-0.0030888288468598896
2011-10-01,-0.0014985014985017808,-0.06212121212121213,-0.027678723042961262,-0.006809500083042541,-0.02744843502091443,-0.15948152152873757,-0.16080856599619664
2011-11-01,-0.0031635031635027233,-0.06060606060606066,-0.016301579215486472,-0.004484304932735439,-0.007341699120150147,0.046075368935343364,0.0658611027719405
2011-12-01,-0.0026640026640028514,-0.15757575757575748,0.0011886568177957857,-0.010795548912140795,-0.028991778450887185,-0.09325704331110685,-0.08348744120884645
2012-01-01,-0.005827505827506019,-0.13030303030303025,-0.002037697401935712,-0.007806012290316966,0.04692052502524169,-0.22624096433791885,-0.2573501451015714
2012-02-01,-0.0013320013320012314,-0.03939393939393948,0.009509254542366952,0.0006643414715162277,0.0072551564979084215,0.024512257797534243,0.004286333766970407
2012-03-01,0.000666000666000699,0.05909090909090914,0.013924265579894901,-0.001328682943032622,-0.02645319486513764,0.08194169119561084,0.06954868407885484
2012-04-01,-0.004329004329004349,-0.07727272727272733,-0.004415011037527505,-0.0026573658860655214,-0.032265974325688784,0.02470915680502994,0.007740418292805418
2012-05-01,0.003163503163503112,-0.015151515151515138,-0.016471387332314458,-0.0023251951503074353,-0.0070676474830517755,-0.06518091347790406,-0.035873111177824546
2012-06-01,-0.0011655011655009595,0.03787878787878779,-0.013245033112583071,-0.00398604882909831,-0.035929612000577316,-0.05183716785807291,-0.026666666666667005
2012-07-01,0.0029970029970030065,0.025757575757575868,0.0059432840889793725,0.004152134196977464,-0.018505697389297526,0.12293506337478274,0.08815837753093891
2012-08-01,-0.0008325008325009153,0.010606060606060563,0.006113092205807469,0.0021591097824278926,0.06561373142939542,0.051036556469968325,0.05402948730778179
2012-09-01,0.0014985014985016698,-0.07727272727272716,0.002716929869248097,-0.00232519515030688,-0.0036780614452616156,0.0434826428518979,0.05263884719303513
2012-10-01,0.008824508824508803,0.1469696969696969,0.030735269145864996,0.010629463544261586,0.0049762007788836105,0.09347963930771674,0.09139864571866946
2012-11-01,0.0006660006660006434,0.08484848484848488,0.010018678892850907,0.002491280518186312,0.008019616327708201,-0.03639361112779743,-0.04929450615430758
2012-12-01,-0.003163503163503223,0.10151515151515143,-0.002207505518763586,0.00166085367879093,-0.004471368815808452,0.030149576500270447,0.04638246772740928
2013-01-01,-0.0033300033300031617,0.09999999999999999,0.006792324673119299,0.0009965122072743693,-0.0416558488388864,-0.03675537133817941,-0.04732612828980304
2013-02-01,0.0023310023310021966,0.03636363636363642,-0.010188487009679226,0.0009965122072747024,0.01710659166306061,0.052476922768867174,0.056772073784982835
2013-03-01,0.002164502164502091,0.00303030303030305,0.0011886568177957857,0.002657365886065244,0.00046156065195468443,-0.029327940302889932,-0.016771740218152087
2013-04-01,-0.005827505827505741,-0.006060606060605989,0.017660044150110688,-0.005148646404251722,0.02599163421318318,-0.061569318462452505,-0.055026852129825055
2013-05-01,0.003996003996004083,0.07272727272727264,-0.007980981490915195,0.004152134196977464,0.002379922111639954,0.06352796299633534,0.03424196937856516
2013-06-01,0.0016650016650013866,0.048484848484848575,-0.012905416878926879,0.001494768310911776,0.04262224145391613,0.0766067292738773,0.08973381366956867
2013-07-01,-0.0038295038295037,-0.059090909090909166,-0.0008490405841399262,-0.0021591097824283922,0.03470359151882285,-0.028141206623817194,0.0034944461122786707
2013-08-01,-0.001831501831501825,-0.025757575757575757,0.002716929869247764,-0.00016608536787865447,-0.04932929467762848,-0.0030055465449228547,-0.004762333633543503
2013-09-01,0.0038295038295037,-0.0045454545454546025,-0.0018678892851079487,-0.0006643414715167273,-0.015332467907110847,-0.03307369362514406,-0.030893625537876
2013-10-01,-0.006826506826506817,-0.14999999999999994,-0.008999830191882996,-0.005480817140009808,-0.015447858070099962,-0.057275585190525,-0.03378464925447866
2013-11-01,0.002997002997002951,-0.036363636363636376,-0.018678892851078044,-0.0031556219897028726,-0.02162123178998987,0.09050412820461518,0.08371460022015398
2013-12-01,-0.0011655011655010705,-0.012121212121212116,-0.013414841229411056,0.002657365886065577,0.025356988316746043,-0.008682245049158321,-0.03955769038326834
2014-01-01,0.0004995004995004826,-0.021212121212121196,0.003565970453387801,-0.002989536621823552,-0.12472234242030855,-0.09313189563685143,-0.08945061543080096
2014-02-01,0.0006660006660007545,-0.05000000000000003,-0.0010188487009678004,-0.0008304268393956038,-0.017452762152026402,0.005254199955947836,0.02332699556356005
2014-03-01,-0.0009990009990009652,-0.012121212121212144,0.0030565461029038454,-0.0004982561036371846,0.005264676186354955,-0.030068814534484678,-0.03413055805730636
2014-04-01,0.007825507825507727,0.08939393939393935,-0.019697741552046732,0.0028234512539444534,-0.008711957305639784,0.055183449804102724,0.050131758897895395
2014-05-01,-0.005328005328005314,-0.06060606060606051,-0.016131771098658376,-0.0024912805181865894,0.027491706332034793,0.033785867323442076,0.06169518663064166
2014-06-01,0.006327006327006612,0.03484848484848484,0.02241467142129394,0.008968609865471211,-0.0006634934371840817,0.017964531480479495,-0.012090463324327061
2014-07-01,-0.0036630036630041496,-0.003030303030303008,-0.0030565461029036234,-0.0028234512539445644,-0.006332035193999608,0.028639794958051912,0.0022515761032718684
2014-08-01,0.0038295038295039774,0.015151515151515138,-0.005433859738495639,-0.0006643414715162832,0.029309101399105475,-0.12642418053302945,-0.12262884018813114
2014-09-01,-0.005328005328005259,-0.01515151515151518,0.003396162336559705,-0.0023251951503072688,0.03089571614019926,0.09049378266354269,0.08038426898829137
2014-10-01,0.001831501831502047,0.07727272727272724,0.008830022075055233,0.0011625975751535789,0.031544785807010034,0.014952977847192905,0.011919009973648975
2014-11-01,-0.005494505494505808,-0.013636363636363613,0.0015282730514516452,-0.0028234512539442314,0.0364200201932785,-0.044165448562637016,-0.07319790520030761
2014-12-01,0.0021645021645023688,-0.06212121212121209,0.004415011037527727,-0.005979073243647437,-0.007384970431270621,-0.109793556396548,-0.052739917942559666
2015-01-01,0.001998001998001875,-0.007575757575757652,-0.008490405841399595,-0.0019930244145491827,0.1050338958603777,-0.07098376083778873,-0.0633390039694452
2015-02-01,-0.0018315018315019915,0.022727272727272735,-0.007471557140431129,-1.1102230246251565e-16,-0.015130535121881006,-0.06275705332292048,-0.07984155575569507
2015-03-01,-0.0036630036630034835,0.00303030303030305,0.016301579215486695,0.0,0.003101110630318926,0.16798989474246262,0.1442713232596145
2015-04-01,-0.002664002664002685,-0.022727272727272735,0.007811173374087321,0.0021591097824285033,-0.0011394778595124055,0.006395880472290394,0.04989659428266474
2015-05-01,0.00449550449550451,0.057575757575757586,0.02428256070640178,0.005480817140009808,-0.0383095341122166,0.009275945615826398,-0.02623836685680031
2015-06-01,-0.0026640026640027403,-0.06212121212121216,-0.00611309220580758,-0.001494768310911887,-0.004586758978797456,0.08016793149249508,0.11421995396777784
2015-07-01,0.008325008325008598,0.07575757575757577,-0.004245202920699409,0.003986048829098254,-0.004514640126929037,-0.05007909333013032,-0.12177724407084944
2015-08-01,-0.002997002997003173,0.0030303030303031053,0.006452708439463439,0.001826939046669529,-0.02039521130823585,0.11311847980617146,0.09972881016711657
2015-09-01,0.0004995004995005936,5.551115123125783e-17,0.005603667855323402,-0.002159109782427948,-0.004038655704601601,-0.14529344626659432,-0.07299909936955834
2015-10-01,0.0006660006660003104,0.006060606060606072,-0.007811173374087543,0.001826939046669973,0.00017308524448311768,0.1220907337324712,0.06928349844891368
2015-11-01,0.003829503829504144,0.07121212121212117,0.007471557140431573,0.005148646404251611,-0.016428674455502668,0.01359337351407977,0.09324360385603292
2015-12-01,0.001831501831501825,0.07575757575757569,-0.008150789607743292,0.002325195150307491,0.013486225299292998,0.061799923910213855,0.034845391774242035
2016-01-01,-0.001831501831502047,0.03333333333333338,0.008150789607743514,0.0036538780933401682,0.01895283427087846,0.14533649706653895,0.06596150638780462
2016-02-01,-0.0018315018315018805,-0.00303030303030305,0.006113092205807247,-0.0023251951503073798,0.013428530217799328,-0.00396467832041858,0.00018346175656278052
2016-03-01,0.007159507159507195,0.028787878787878862,-0.01256580064527113,0.0031556219897029836,-0.00526467618635551,-0.0940109329008226,-0.025991860969345026
2016-04-01,-0.0048285048285047205,-0.045454545454545414,0.00543385973849575,-0.00265736588606591,0.005322371267849624,0.004299072906029183,-0.0073041128790154175
2016-05-01,-0.0004995004995004271,-0.03939393939393948,-0.004415011037527838,-0.00033217073575786404,0.02319342276070957,0.07865281031617322,0.11556889822876049
2016-06-01,0.0009990009990009097,0.006060606060606044,-0.0010188487009675784,0.002989536621823552,0.014337227751334392,-0.06906249374261658,-0.08014910437306169
2016-07-01,-0.002164502164502091,-0.040909090909090895,0.005943284088979484,-0.0008304268393953818,0.03871339968267684,0.009760517410544123,0.09517562293605547
2016-08-01,-0.0004995004995004271,0.010606060606060508,0.007641365257259003,-0.0008304268393953818,0.0010529352372709022,-0.07753949660599502,-0.04858801160812565
2016-09-01,0.003163503163502779,0.05757575757575761,-0.002037697401935712,0.0061451586115260914,-0.021087552286167432,0.12464207765162899,0.04853797658360834
2016-10-01,-0.002664002664002074,-0.03333333333333338,-0.00271692986924732,-0.001826939046669973,0.020712534256454584,0.015770275591865224,0.06673671570099088
2016-11-01,0.0014985014985012812,-0.027272727272727226,0.005433859738495084,0.00215910978242817,-0.012779460550987887,-0.08162965632780034,-0.15015844424430433
2016-12-01,0.0014985014985012812,0.013636363636363641,0.01715061979962662,0.0038199634612190447,-0.025876244050194508,0.1305890951322562,0.13906734714300026
2017-01-01,-0.0006660006660005324,-0.01818181818181816,0.008660213958227136,-2.220446049250313e-16,-0.013702581854897145,0.11149055885945419,0.1891877647686711
2017-02-01,0.004662004662005059,0.04999999999999999,0.010188487009679004,0.005148646404252277,-0.019024953122746435,-0.01812138323221385,-0.03403582507755393
2017-03-01,-0.0043290043290046265,-0.051515151515151625,0.01358464934623882,-0.0024912805181865894,-0.01348622529929322,-0.12390120342003585,-0.1647082958070653
2017-04-01,0.00849150849150837,0.0500000000000001,-0.000679232467312052,0.0028234512539446754,-0.02261647194576666,-0.05908972587653419,-0.07877714400080044
2017-05-01,0.00033300033300043275,-0.007575757575757541,0.002037697401936045,-0.0013286829430327884,0.0034472811192846065,-0.17065337097775396,-0.19353347343140187
2017-06-01,-0.0014985014985015033,-0.056060606060606005,-0.002716929869247875,-0.006643414715163609,-0.011841915476705767,0.005120041649145812,0.020368257780446486
2017-07-01,-0.0034965034965035446,-0.03787878787878794,-0.004584819154355602,-0.0008304268393956038,-0.044252127506129946,-0.0772431469133571,-0.1053057139998001
2017-08-01,0.003996003996003972,-0.016666666666666594,-0.013584649346238598,0.0008304268393954928,0.012620799076878852,0.07657535892352973,0.07932552786950864
2017-09-01,-0.0034965034965032116,-0.042424242424242586,0.00916963830871087,-0.0024912805181861453,-0.0018606663781911559,-0.018271560441320875,-0.012112478735114283
2017-10-01,-0.0034965034965038777,-0.006060606060605989,0.005603667855323291,-0.0024912805181862563,-0.02590509159094201,-0.1392169426590047,-0.1450602088128359
2017-11-01,-0.0013320013320010649,-0.039393939393939405,-0.008320597724571055,-0.0003321707357581971,0.024448290783210425,0.14542093003076992,0.1563037459555019
2017-12-01,-0.0029970029970030065,-0.0666666666666666,-0.008660213958227025,-0.0036538780933403903,0.004154045867589939,-0.09036996989781293,-0.1289936288735447
2018-01-01,-0.0009990009990011872,-0.010606060606060619,-0.015112922397690798,-0.003321707357581527,-0.007284004038655367,0.005028934142287889,0.02522365655959183
2018-02-01,-0.002331002331002474,-0.08636363636363636,-0.018848700967905918,-0.0043182195648565624,0.006634934371844592,-0.007064335916381212,0.003945762033423672
2018-03-01,-0.0024975024975022464,-0.013636363636363669,-0.0010188487009680225,-0.00215910978242817,0.004586758978797234,0.0918083338339239,0.12888421895326724
2018-04-01,-0.0033300033300034393,-0.0378787878787879,-0.00815078960774318,-0.001494768310911776,0.015144958892254312,-5.906970224872632e-05,-0.03385269688782136
2018-05-01,0.0008325008325008598,0.03636363636363629,-0.008660213958227359,0.0024912805181865894,0.02353959324967536,0.0895042817190954,0.1131892324627237
2018-06-01,-0.002830502830502901,0.04999999999999999,-0.005603667855323402,0.00016608536787898753,0.006865714697822156,0.019684894842581346,5.5038526968809176e-05
2018-07-01,0.002830502830502901,0.03030303030303036,0.006452708439463106,0.00033217073575830813,0.002581854896869906,0.03108768346648999,0.050788551986390484
2018-08-01,0.003163503163503223,0.030303030303030304,0.0016980811682799635,0.0024912805181861453,0.0015866147410933396,-0.032256062153341064,-0.04068447913539483
2018-09-01,-0.002664002664002796,-0.02272727272727257,-0.01562234674817442,-0.0031556219897028726,0.014149718736477523,-0.05788730702228592,-0.07706294406084255
2018-10-01,0.0029970029970028955,0.03181818181818176,-0.00713194090677538,0.0008304268393957148,-0.004572335208423262,0.07127510462345532,0.11254277994596187
2018-11-01,0.0009990009990009652,0.028787878787878793,-0.00033961623365585947,-0.0008304268393953818,-0.017683542478003522,-0.11280377512130958,-0.09893792321291535
2018-12-01,0.0008325008325009708,0.006060606060605989,0.007641365257258892,-0.0008304268393954928,0.004442521275061062,-0.10710004471943567,-0.10787317789119044
2019-01-01,0.0008325008325011929,-0.010606060606060619,0.00866021395822747,-0.002657365886065466,-0.0066926294533391495,-0.10891151558839424,-0.10551586110277167
2019-02-01,0.0006660006660005324,0.05000000000000006,0.008999830191882996,0.0009965122072745913,-0.00338958603779016,0.07112592859574285,0.03323226258380835
2019-03-01,-0.00133200133200162,0.04393939393939397,-0.0025471217524196677,0.0008304268393954928,-0.01655848838886509,-0.008076196578629347,-0.006844124220287656
2019-04-01,0.00216450216450248,0.0515151515151514,-0.000679232467311941,0.004318219564856229,0.011524592528487143,0.003846205188789198,0.015395777043930636
2019-05-01,-0.0016650016650018307,-0.03636363636363628,0.010188487009679004,-0.0013286829430327884,-0.014048752343862492,0.09394251883889648,0.034364054838386754
2019-06-01,0.001831501831501936,0.0015151515151514972,0.012735608762098782,0.0006643414715163942,0.0002884754074713447,-0.0772391421877815,-0.0777584309016309
2019-07-01,0.001831501831501603,0.018181818181818146,-0.002716929869247542,0.0024912805181861453,0.007255156497908644,0.025604212971306134,0.010725507855499194
2019-08-01,-0.0073260073260073,-0.06666666666666667,0.008999830191883107,-0.004816475668493303,-0.0044569450454349235,0.012531787509261011,0.013088161713199153
2019-09-01,0.003996003996004083,0.03484848484848478,-0.004415011037527394,0.0008304268393957148,-0.018880715419010485,0.030704230992571052,0.01045331732212551
2019-10-01,0.00016650016650043842,-0.034848484848484795,-0.006962132789947395,-0.0028234512539450085,-0.010630318765325497,-0.00952824332712554,-0.04174622235564865
2019-11-01,0.00016650016649977228,0.001515151515151525,0.01171676006113076,0.0009965122072744803,0.000634645896437247,-0.02709997797400962,-0.0025818072650854174
2019-12-01,-0.005328005328005259,0.01666666666666662,-0.009848870776022922,-0.0028234512539441203,-0.0030866868599449537,0.18447801739385836,0.15140131425331
2020-01-01,0.0061605061605061184,0.09545454545454551,-0.005094243504839557,0.009965122072745247,0.011639982691475481,-0.07776476241965541,-0.07512358651055767
2020-02-01,-0.0016650016650017196,-0.02727272727272731,-0.004245202920699742,-0.0018269390466700841,0.0047165729121592115,-0.05411485552952486,-0.040352246572600864
2020-03-01,0.0019980019980022634,-0.03939393939393937,0.0011886568177956747,-0.0034877927254610697,0.024635799798067293,-0.06768453441727901,-0.08075686313752897
2020-04-01,-0.005328005328005481,-0.1318181818181818,0.000679232467312163,-0.010131207440624235,-0.03781912591951542,-0.20263143843068182,-0.11939457620334226
2020-05-01,-0.00133200133200162,-0.006060606060606072,0.008660213958227247,-0.0038199634612191558,-0.007543631905380099,-0.08842767799336504,-0.05845091564094851
